"翻唱"	96729745
"等不到最后"	94507081
"只为你祈祷"	91649807
"我可不可以喜欢你"	91429577
"飘落吧"	97890584
"我"	89679864
"游戏宅女"	89429598
"致姗姗来迟的你"	89392847
"酸菜鱼"	89158923
"雪白和玫瑰红"	87808711
"浪费"	86842113
"Wish You Were Gay"	86601396
"我又初恋了"	85692757
"冬眠"	85481405
"某一天"	84985928
"bad guy"	84799714
"这就是爱吗"	84717077
"左手边"	84737615
"左手边"	84737615
"夜半"	84101525
"小嫦娥"	84028109
"Wherever You Are"	83734461
"十一种孤独"	82891582
"空山新雨后"	83416935
"谁"	83086092
"有一个晴天"	82652580
"认真的人"	81791833
"我们的爱"	81134484
"小心愿"	81102603
"小尾巴"	81020646
"念旧人"	80459648
"全民k歌"	74223929
"如果可以"	72976967
"我们的夏天"	72594264
"掰掰掰"	72334555
"这只伶俐的棕色狐狸跳过一只懒惰的狗"	72132744
"百万萝莉过大江"	72132754
"陪你到世界的尽头"	72091613
"依然爱你"	71747041
"B&amp;D"	39657428
"起风了"	37542618
"夏凌兮翻唱合辑"	37342105
"再一次"	36812107
"我也会难过"	35256123
"爱情游戏"	34914431
"如果你不能爱我"	34831146
"分开还是会想念"	34813772
"本兮是氧气，缺少会窒息"	34738644
"带我飞"	3298174
"重复的伤"	3278073
"好喜欢"	3265939
"爱哎唉"	3265405
