"天地作合"	97023195
"海上明月"	96396443
"巴赫无伴奏大提琴组曲（一）"	95794432
"月下谣"	93482818
"王者荣耀2020世冠赛开幕演出"	93025927
"醉成都"	91858332
"一剪梅"	91277825
"DNF地下城与勇士"	90937602
"神人畅"	90775860
"虞姬"	90229740
"天龙八部"	89750718
"须尽欢"	89274464
"梅花新弄"	88803144
"旅途"	88603827
"大夏"	88336608
"大话西游"	88084407
"Last Dance"	86495394
"广陵散"	85747532
"哆啦A梦之歌"	85086815
"七子之歌"	84029845
"醉醉渔，唱唱晚"	83933376
"梨花颂"	82885995
"长安幻世绘"	82385411
"长清"	82121833
"我和我的祖国"	82002099
"长安十二时辰幻想曲"	82648787
"无羁"	80627253
"白雪"	80041377
"牡丹亭·皂罗袍 古琴X昆曲"	79564536
"空山鸟语"	79361012
"卧龙吟"	78806067
"初见"	75855942
"何须问"	75680609
"盗梦空间 Mombasa"	75371563
"权御天下"	75361959
"不染"	74982056
"探清水河"	74977410
"山居吟"	74760227
"酒狂"	74751935
"好汉歌"	74620145
"梅花三弄"	74546299
"静夜思"	73925666
"在此"	73925645
"左手指月"	73773081
"黄杨扁担 古琴版 remix"	72700614
"一拜天地"	71774787
"一拜天地戏曲版"	71684433
"自得の二次元"	37966269
"自得琴社"	36809727
"山水"	36492917
"闲“琴”偶寄"	38311202
"泛沧浪"	38009909
